"Date","Time","Open","High","Low","Close","Up","Down"
08/05/2021,06:00,19162.5,19200.0,19012.5,19025.0,0,0
08/05/2021,07:00,19025.0,19200.0,18925.0,18962.5,0,0
08/05/2021,08:00,18937.5,19225.0,18825.0,19100.0,0,0
08/05/2021,09:00,19050.0,19150.0,18512.5,18725.0,0,0
08/05/2021,10:00,18762.5,19025.0,18600.0,18850.0,0,0
08/05/2021,11:00,18850.0,18950.0,18625.0,18662.5,0,0
08/05/2021,12:00,18687.5,18900.0,18675.0,18750.0,0,0
08/05/2021,13:00,18725.0,18912.5,18600.0,18862.5,0,0
08/05/2021,14:00,18837.5,18912.5,18262.5,18625.0,0,0
08/05/2021,15:00,18625.0,18900.0,18362.5,18550.0,0,0
08/05/2021,16:00,18550.0,18875.0,18412.5,18725.0,0,0
08/05/2021,17:00,18725.0,18887.5,18550.0,18687.5,0,0
08/05/2021,18:00,18687.5,18887.5,18350.0,18425.0,0,0
08/06/2021,02:00,18175.0,18637.5,18175.0,18550.0,0,0
08/06/2021,03:00,18575.0,18762.5,18400.0,18662.5,0,0
08/06/2021,04:00,18637.5,18900.0,18637.5,18787.5,0,0
08/06/2021,05:00,18812.5,18850.0,18287.5,18562.5,0,0
08/06/2021,06:00,18562.5,18750.0,18525.0,18600.0,0,0
08/06/2021,07:00,18625.0,18875.0,18475.0,18750.0,0,0
08/06/2021,08:00,18750.0,19112.5,18550.0,18787.5,0,0
08/06/2021,09:00,18737.5,18850.0,18350.0,18550.0,0,0
08/06/2021,10:00,18550.0,18612.5,18350.0,18525.0,0,0
08/06/2021,11:00,18575.0,18575.0,18275.0,18350.0,0,0
08/06/2021,12:00,18400.0,18500.0,18212.5,18312.5,0,0
08/06/2021,13:00,18375.0,18450.0,17900.0,18062.5,0,0
08/06/2021,14:00,18087.5,18750.0,17925.0,18425.0,0,0
08/06/2021,15:00,18450.0,18625.0,17375.0,18012.5,0,0
08/06/2021,16:00,18037.5,18500.0,17825.0,18025.0,0,0
08/06/2021,17:00,18050.0,18575.0,17875.0,18050.0,0,0
08/06/2021,18:00,18050.0,18525.0,17975.0,18412.5,0,0
08/09/2021,02:00,18425.0,19075.0,18212.5,18675.0,0,0
08/09/2021,03:00,18662.5,18987.5,18362.5,18800.0,0,0
08/09/2021,04:00,18825.0,18962.5,18600.0,18912.5,0,0
08/09/2021,05:00,18912.5,18975.0,18687.5,18700.0,0,0
08/09/2021,06:00,18700.0,18775.0,18425.0,18450.0,0,0
08/09/2021,07:00,18550.0,18750.0,18375.0,18675.0,0,0
08/09/2021,08:00,18675.0,18900.0,18575.0,18712.5,0,0
08/09/2021,09:00,18737.5,18775.0,18262.5,18487.5,0,0
08/09/2021,10:00,18537.5,18812.5,18325.0,18637.5,0,0
08/09/2021,11:00,18637.5,18987.5,18300.0,18387.5,0,0
08/09/2021,12:00,18412.5,18612.5,18175.0,18275.0,0,0
08/09/2021,13:00,18275.0,18487.5,17912.5,18012.5,0,0
08/09/2021,14:00,18037.5,18825.0,17950.0,18662.5,0,0
08/09/2021,15:00,18675.0,18987.5,18462.5,18762.5,0,0
08/09/2021,16:00,18712.5,19062.5,18575.0,18825.0,0,0
08/09/2021,17:00,18787.5,18912.5,18400.0,18500.0,0,0
08/09/2021,18:00,18525.0,18775.0,18437.5,18737.5,0,0
08/10/2021,02:00,18687.5,19100.0,18625.0,19025.0,0,0
08/10/2021,03:00,18937.5,19275.0,18862.5,19100.0,0,0
08/10/2021,04:00,19100.0,19237.5,18800.0,18912.5,0,0
08/10/2021,05:00,18887.5,19050.0,18837.5,18975.0,0,0
08/10/2021,06:00,18975.0,19087.5,18850.0,18925.0,0,0
08/10/2021,07:00,18925.0,19225.0,18750.0,19037.5,0,0
08/10/2021,08:00,19050.0,19137.5,18662.5,18862.5,0,0
08/10/2021,09:00,18887.5,19062.5,18512.5,18775.0,0,0
08/10/2021,10:00,18825.0,19012.5,18687.5,18812.5,0,0
08/10/2021,11:00,18775.0,18925.0,18700.0,18800.0,0,0
08/10/2021,12:00,18825.0,18937.5,18525.0,18637.5,0,0
08/10/2021,13:00,18587.5,18875.0,18575.0,18700.0,0,0
08/10/2021,14:00,18675.0,19050.0,18612.5,18862.5,0,0
08/10/2021,15:00,18862.5,19075.0,18662.5,18925.0,0,0
08/10/2021,16:00,18925.0,19350.0,18725.0,19112.5,0,0
08/10/2021,17:00,19137.5,19300.0,18875.0,19200.0,0,0
08/10/2021,18:00,19212.5,19325.0,19025.0,19150.0,0,0
08/11/2021,02:00,19062.5,19637.5,18900.0,19275.0,0,0
08/11/2021,03:00,19250.0,19437.5,18950.0,19262.5,0,0
08/11/2021,04:00,19287.5,19400.0,18950.0,19287.5,0,0
08/11/2021,05:00,19337.5,19550.0,19075.0,19162.5,0,0
08/11/2021,06:00,19162.5,19187.5,18925.0,19087.5,0,0
08/11/2021,07:00,19087.5,19300.0,18900.0,19050.0,0,0
08/11/2021,08:00,19050.0,19187.5,18837.5,18950.0,0,0
08/11/2021,09:00,18925.0,19212.5,18800.0,19050.0,0,0
08/11/2021,10:00,19025.0,19237.5,18875.0,19050.0,0,0
08/11/2021,11:00,19075.0,19200.0,18887.5,18975.0,0,0
08/11/2021,12:00,18975.0,19200.0,18800.0,18837.5,0,0
08/11/2021,13:00,18862.5,19112.5,18650.0,18837.5,0,0
08/11/2021,14:00,18837.5,19012.5,18400.0,18837.5,0,0
08/11/2021,15:00,18837.5,18950.0,18525.0,18800.0,0,0
08/11/2021,16:00,18750.0,18912.5,18587.5,18725.0,0,0
08/11/2021,17:00,18725.0,18800.0,18525.0,18687.5,0,0
08/11/2021,18:00,18662.5,18750.0,18475.0,18525.0,0,0
08/12/2021,02:00,18712.5,18862.5,18375.0,18675.0,0,0
08/12/2021,03:00,18650.0,18837.5,18375.0,18450.0,0,0
08/12/2021,04:00,18425.0,18637.5,18150.0,18487.5,0,0
08/12/2021,05:00,18462.5,18675.0,18137.5,18425.0,0,0
08/12/2021,06:00,18425.0,18575.0,18312.5,18375.0,0,0
08/12/2021,07:00,18375.0,18500.0,18162.5,18325.0,0,0
08/12/2021,08:00,18325.0,18612.5,18162.5,18250.0,0,0
08/12/2021,09:00,18275.0,18425.0,18075.0,18412.5,0,0
08/12/2021,10:00,18362.5,18537.5,18087.5,18325.0,0,0
08/12/2021,11:00,18262.5,18462.5,18137.5,18275.0,0,0
08/12/2021,12:00,18250.0,18325.0,17775.0,17775.0,0,0
08/12/2021,13:00,17850.0,18250.0,17625.0,18037.5,0,0
08/12/2021,14:00,18037.5,18462.5,17837.5,17950.0,0,0
08/12/2021,15:00,18000.0,18400.0,17812.5,18137.5,0,0
08/12/2021,16:00,18137.5,18500.0,17825.0,18225.0,0,0
08/12/2021,17:00,18225.0,18512.5,17950.0,18137.5,0,0
08/12/2021,18:00,18087.5,18200.0,17737.5,17875.0,0,0
08/13/2021,02:00,17837.5,17937.5,17425.0,17812.5,0,0
08/13/2021,03:00,17850.0,18125.0,17712.5,18037.5,0,0
08/13/2021,04:00,17987.5,18075.0,17800.0,17950.0,0,0
08/13/2021,05:00,17900.0,18150.0,17900.0,18100.0,0,0
08/13/2021,06:00,18075.0,18100.0,17925.0,17975.0,0,0
08/13/2021,07:00,18025.0,18225.0,17875.0,18075.0,0,0
08/13/2021,08:00,18075.0,18162.5,17762.5,17950.0,0,0
08/13/2021,09:00,17975.0,18100.0,17687.5,17800.0,0,0
08/13/2021,10:00,17775.0,17962.5,17725.0,17825.0,0,0
08/13/2021,11:00,17800.0,17875.0,17675.0,17862.5,0,0
08/13/2021,12:00,17862.5,17875.0,17537.5,17675.0,0,0
08/13/2021,13:00,17650.0,17950.0,17375.0,17662.5,0,0
08/13/2021,14:00,17687.5,17962.5,17625.0,17837.5,0,0
08/13/2021,15:00,17862.5,18450.0,17662.5,18237.5,0,0
08/13/2021,16:00,18237.5,18375.0,17612.5,17875.0,0,0
08/13/2021,17:00,17925.0,18212.5,17725.0,17937.5,0,0
08/13/2021,18:00,17937.5,18150.0,17800.0,17912.5,0,0
08/16/2021,02:00,18187.5,18875.0,17850.0,18412.5,0,0
08/16/2021,03:00,18450.0,18700.0,18200.0,18600.0,0,0
08/16/2021,04:00,18550.0,18812.5,18400.0,18512.5,0,0
08/16/2021,05:00,18537.5,18800.0,18387.5,18650.0,0,0
08/16/2021,06:00,18650.0,18700.0,18500.0,18612.5,0,0
08/16/2021,07:00,18612.5,18875.0,18475.0,18512.5,0,0
08/16/2021,08:00,18487.5,18700.0,18387.5,18575.0,0,0
08/16/2021,09:00,18587.5,19262.5,18187.5,18350.0,0,0
08/16/2021,10:00,18387.5,18675.0,18275.0,18612.5,0,0
08/16/2021,11:00,18587.5,18750.0,18375.0,18487.5,0,0
08/16/2021,12:00,18512.5,18687.5,18275.0,18375.0,0,0
08/16/2021,13:00,18350.0,18525.0,18250.0,18312.5,0,0
08/16/2021,14:00,18287.5,18525.0,18050.0,18337.5,0,0
08/16/2021,15:00,18387.5,18762.5,18100.0,18675.0,0,0
08/16/2021,16:00,18650.0,18962.5,18462.5,18887.5,0,0
08/16/2021,17:00,18862.5,18962.5,18512.5,18612.5,0,0
08/16/2021,18:00,18612.5,18900.0,18587.5,18650.0,0,0
08/17/2021,02:00,18850.0,19150.0,18687.5,18900.0,0,0
08/17/2021,03:00,18925.0,19200.0,18762.5,19025.0,0,0
08/17/2021,04:00,19075.0,19200.0,18900.0,19175.0,0,0
08/17/2021,05:00,19175.0,19337.5,19025.0,19112.5,0,0
08/17/2021,06:00,19137.5,19275.0,18912.5,19187.5,0,0
08/17/2021,07:00,19187.5,19400.0,19100.0,19237.5,0,0
08/17/2021,08:00,19237.5,19350.0,19062.5,19162.5,0,0
08/17/2021,09:00,19162.5,19700.0,18912.5,19150.0,0,0
08/17/2021,10:00,19175.0,19412.5,19087.5,19337.5,0,0
08/17/2021,11:00,19337.5,19362.5,18975.0,19050.0,0,0
08/17/2021,12:00,19037.5,19200.0,18950.0,19062.5,0,0
08/17/2021,13:00,19100.0,19337.5,18875.0,19075.0,0,0
08/17/2021,14:00,19087.5,19625.0,18662.5,19462.5,0,0
08/17/2021,15:00,19487.5,19687.5,19212.5,19475.0,0,0
08/17/2021,16:00,19500.0,19600.0,19262.5,19350.0,0,0
08/17/2021,17:00,19350.0,19562.5,19212.5,19400.0,0,0
08/17/2021,18:00,19425.0,19475.0,19187.5,19300.0,0,0
08/18/2021,02:00,19412.5,19600.0,19125.0,19512.5,0,0
08/18/2021,03:00,19500.0,19862.5,19275.0,19712.5,0,0
08/18/2021,04:00,19725.0,19912.5,19550.0,19775.0,0,0
08/18/2021,05:00,19750.0,19837.5,19562.5,19700.0,0,0
08/18/2021,06:00,19725.0,19812.5,19487.5,19725.0,0,0
08/18/2021,07:00,19737.5,19875.0,19375.0,19562.5,0,0
08/18/2021,08:00,19562.5,19825.0,19300.0,19600.0,0,0
08/18/2021,09:00,19600.0,19700.0,19250.0,19462.5,0,0
08/18/2021,10:00,19462.5,19587.5,19250.0,19325.0,0,0
08/18/2021,11:00,19300.0,19750.0,19275.0,19487.5,0,0
08/18/2021,12:00,19487.5,19812.5,19250.0,19525.0,0,0
08/18/2021,13:00,19525.0,19625.0,19000.0,19212.5,0,0
08/18/2021,14:00,19237.5,19825.0,18950.0,19425.0,0,0
08/18/2021,15:00,19412.5,19675.0,19337.5,19575.0,0,0
08/18/2021,16:00,19550.0,19762.5,19125.0,19525.0,0,0
08/18/2021,17:00,19600.0,19775.0,19175.0,19175.0,0,0
08/18/2021,18:00,19300.0,19362.5,19100.0,19312.5,0,0
08/19/2021,02:00,19262.5,19700.0,19237.5,19625.0,0,0
08/19/2021,03:00,19625.0,19925.0,19400.0,19837.5,0,0
08/19/2021,04:00,19837.5,19975.0,19537.5,19737.5,0,0
08/19/2021,05:00,19762.5,19962.5,19612.5,19775.0,0,0
